#TYPE=EXTENDED 
#OBSCODE=HRHA 
#SOFTWARE=VPhot 3.1 
#DELIM=, 
#DATE=JD 
#OBSTYPE=CCD 
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES 
M15-S221,2455500.58682,-2.182,0.058,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S208,2455500.58682,-0.889,0.048,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S259,2455500.58682,-1.675,0.132,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S450,2455500.58682,-0.937,0.043,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S219,2455500.58682,-1.015,0.113,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC356,2455500.58682,-1.658,0.238,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2032,2455500.58682,-0.320,0.042,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2064,2455500.58682,1.328,0.041,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1544,2455500.58682,-1.200,0.006,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1543,2455500.58682,-0.616,0.010,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1567,2455500.58682,0.553,0.025,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S395,2455500.58682,-0.212,0.049,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2176,2455500.58682,-0.107,0.025,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S502,2455500.58682,1.234,0.203,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S718,2455500.58682,-1.466,0.006,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S233,2455500.58682,-2.234,0.052,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S388,2455500.58682,1.513,0.169,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1497,2455500.58682,-0.603,0.009,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1990,2455500.58682,1.051,0.051,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC821,2455500.58682,-1.904,0.096,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S462,2455500.58682,-0.646,0.080,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S380,2455500.58682,1.147,0.080,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S456,2455500.58682,-0.164,0.090,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1366,2455500.58682,-1.124,0.094,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2026,2455500.58682,-0.970,0.032,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1364,2455500.58682,0.765,0.125,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1363,2455500.58682,-1.157,0.107,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1362,2455500.58682,-1.653,0.239,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S495,2455500.58682,1.511,0.169,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1663,2455500.58682,-1.123,0.047,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S451,2455500.58682,-0.381,0.068,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1636,2455500.58682,0.442,0.023,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S253,2455500.58682,-2.468,0.100,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1633,2455500.58682,-0.065,0.041,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S443,2455500.58682,-2.085,0.019,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S514,2455500.58682,0.621,0.125,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1558,2455500.58682,1.609,0.052,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S207,2455500.58682,-1.792,0.027,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1551,2455500.58682,-0.622,0.008,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S152,2455500.58682,-2.288,0.063,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2222,2455500.58682,-0.491,0.095,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC417,2455500.58682,-3.082,0.119,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S503,2455500.58682,-1.044,0.068,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S428,2455500.58682,-0.695,0.045,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC598,2455500.58682,-2.956,0.118,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1594,2455500.58682,1.134,0.052,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S419,2455500.58682,-1.748,0.050,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S389,2455500.58682,-1.442,0.023,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S712,2455500.58682,-1.421,0.006,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S425,2455500.58682,-0.408,0.089,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S679,2455500.58682,-1.522,0.007,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2038,2455500.58682,-0.060,0.034,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1754,2455500.58682,-1.193,0.020,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2034,2455500.58682,-0.970,0.032,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S704,2455500.58682,-0.771,0.009,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S417,2455500.58682,-1.579,0.047,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1752,2455500.58682,0.599,0.055,SG,NO,ABS,M15-S1747,-4.155,M15-S1783,-3.884,1.06909,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S257,2455500.59926,-2.001,0.083,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S244,2455500.59926,-0.880,0.194,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1631,2455500.59926,1.695,0.057,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S155,2455500.59926,-2.180,0.166,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2047,2455500.59926,-0.199,0.019,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1606,2455500.59926,0.162,0.019,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S515,2455500.59926,0.065,0.067,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S156,2455500.59926,-0.596,0.091,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S162,2455500.59926,-1.385,0.162,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S204,2455500.59926,-0.657,0.083,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S694,2455500.59926,-0.070,0.019,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1980,2455500.59926,-0.648,0.055,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S437,2455500.59926,-1.459,0.087,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S201,2455500.59926,-0.755,0.060,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S429,2455500.59926,-0.755,0.083,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1729,2455500.59926,0.940,0.053,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1349,2455500.59926,-2.374,0.053,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1348,2455500.59926,-1.719,0.109,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1347,2455500.59926,0.242,0.085,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1346,2455500.59926,-2.981,0.092,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2006,2455500.59926,0.353,0.058,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2005,2455500.59926,-0.340,0.054,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1343,2455500.59926,-0.990,0.215,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1722,2455500.59926,0.181,0.040,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1341,2455500.59926,-1.206,0.182,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1340,2455500.59926,-1.424,0.102,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2000,2455500.59926,-1.596,0.016,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S177,2455500.59926,-1.387,0.103,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S216,2455500.59926,-1.556,0.139,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC750,2455500.59926,-2.565,0.125,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1649,2455500.59926,0.689,0.051,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1648,2455500.59926,0.595,0.047,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1619,2455500.59926,-0.805,0.011,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1617,2455500.59926,0.047,0.024,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC681,2455500.59926,-1.017,0.373,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1614,2455500.59926,0.558,0.030,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1613,2455500.59926,0.732,0.031,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1522,2455500.59926,1.991,0.066,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1996,2455500.59926,-1.325,0.038,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1995,2455500.59926,0.353,0.024,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S182,2455500.59926,-1.387,0.112,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S225,2455500.59926,-1.671,0.097,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2207,2455500.59926,-1.308,0.073,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1991,2455500.59926,1.453,0.092,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S206,2455500.59926,-0.865,0.099,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S205,2455500.59926,-1.883,0.036,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2203,2455500.59926,-1.132,0.031,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S189,2455500.59926,-0.311,0.106,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1083,2455500.59926,0.566,0.041,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S426,2455500.59926,-1.086,0.121,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S405,2455500.59926,-1.125,0.057,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S387,2455500.59926,0.680,0.038,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1983,2455500.59926,-0.195,0.141,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S187,2455500.59926,-1.926,0.028,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S710,2455500.59926,-1.817,0.010,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S423,2455500.59926,-1.325,0.045,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S677,2455500.59926,-0.546,0.013,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1359,2455500.59926,-1.355,0.047,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1357,2455500.59926,-1.578,0.227,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1354,2455500.59926,-1.845,0.097,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1733,2455500.59926,0.641,0.041,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1351,2455500.59926,-0.907,0.339,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1350,2455500.59926,-1.020,0.059,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S217,2455500.59926,-1.137,0.088,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2025,2455500.59926,0.067,0.058,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S153,2455500.59926,-2.224,0.068,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC307,2455500.59926,-3.275,0.111,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1585,2455500.59926,0.809,0.046,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S400,2455500.59926,0.304,0.042,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1580,2455500.59926,1.335,0.053,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S377,2455500.59926,0.918,0.077,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S183,2455500.59926,-1.386,0.116,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S192,2455500.59926,-1.217,0.124,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1962,2455500.59926,0.126,0.108,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1961,2455500.59926,0.575,0.279,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2215,2455500.59926,-0.169,0.057,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S722,2455500.59926,-0.482,0.019,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S506,2455500.59926,-1.156,0.082,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2210,2455500.59926,1.453,0.092,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S689,2455500.59926,1.411,0.026,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S714,2455500.59926,-0.248,0.037,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1486,2455500.59926,1.904,0.044,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S466,2455500.59926,-1.243,0.046,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S681,2455500.59926,0.103,0.018,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2067,2455500.59926,-0.198,0.024,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2066,2455500.59926,-0.127,0.028,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2065,2455500.59926,0.954,0.038,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1782,2455500.59926,-0.571,0.017,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S458,2455500.59926,-0.154,0.147,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S222,2455500.59926,-1.095,0.091,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1702,2455500.59926,-1.574,0.028,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC810,2455500.59926,-1.464,0.112,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC812,2455500.59926,-1.579,0.121,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S455,2455500.59926,0.103,0.097,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S432,2455500.59926,-1.917,0.030,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S195,2455500.59926,-0.795,0.129,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S499,2455500.59926,0.371,0.142,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2195,2455500.59926,-1.001,0.083,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S447,2455500.59926,2.142,0.376,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1599,2455500.59926,-0.054,0.050,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S211,2455500.59926,-1.895,0.067,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S188,2455500.59926,-1.170,0.110,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S154,2455500.59926,-2.180,0.166,SG,NO,ABS,M15-S1747,-4.128,M15-S1783,-3.780,1.07376,0,110114,NGC7078 K28 Sloan G first 23 images
