#TYPE=EXTENDED 
#OBSCODE=HRHA 
#SOFTWARE=VPhot 3.1 
#DELIM=, 
#DATE=JD 
#OBSTYPE=CCD 
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES 
M15-AC307,2455498.72244,-3.237,0.117,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1585,2455498.72244,0.615,0.056,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S400,2455498.72244,0.161,0.041,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1580,2455498.72244,1.290,0.048,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S377,2455498.72244,0.749,0.063,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S183,2455498.72244,-1.173,0.146,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S192,2455498.72244,-1.092,0.120,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1962,2455498.72244,-0.186,0.083,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1961,2455498.72244,0.342,0.207,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2215,2455498.72244,-0.272,0.036,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S722,2455498.72244,-0.494,0.012,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S506,2455498.72244,-1.200,0.073,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2210,2455498.72244,1.482,0.083,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S689,2455498.72244,1.333,0.030,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S714,2455498.72244,-0.262,0.030,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1486,2455498.72244,1.628,0.041,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S466,2455498.72244,-1.078,0.036,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S681,2455498.72244,0.055,0.012,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2067,2455498.72244,-0.342,0.018,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2066,2455498.72244,-0.105,0.030,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2065,2455498.72244,0.778,0.029,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1782,2455498.72244,-0.716,0.013,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S458,2455498.72244,-0.278,0.140,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S222,2455498.72244,-1.307,0.071,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1702,2455498.72244,-1.710,0.025,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC810,2455498.72244,-1.784,0.090,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC812,2455498.72244,-1.701,0.106,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S455,2455498.72244,-0.279,0.062,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S432,2455498.72244,-2.043,0.024,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S195,2455498.72244,-0.956,0.108,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S499,2455498.72244,0.941,0.101,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2195,2455498.72244,-1.398,0.048,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S447,2455498.72244,1.453,0.266,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1599,2455498.72244,-0.124,0.039,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S211,2455498.72244,-2.103,0.051,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S188,2455498.72244,-1.125,0.124,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S154,2455498.72244,-2.088,0.174,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S726,2455498.72244,-1.507,0.029,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1977,2455498.72244,-0.211,0.059,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1976,2455498.72244,0.034,0.027,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1975,2455498.72244,1.801,0.050,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S180,2455498.72244,-1.125,0.124,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S396,2455498.72244,-0.214,0.056,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1526,2455498.72244,1.052,0.026,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2189,2455498.72244,1.599,0.101,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S261,2455498.72244,0.264,0.453,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2186,2455498.72244,-0.321,0.053,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1338,2455498.72244,-0.634,0.133,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S507,2455498.72244,-0.502,0.122,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1334,2455498.72244,-1.355,0.086,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S393,2455498.72244,0.720,0.045,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1332,2455498.72244,-1.443,0.094,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S686,2455498.72244,1.343,0.032,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1827,2455498.72244,0.486,0.049,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S202,2455498.72244,-0.907,0.051,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S467,2455498.72244,0.524,0.150,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S705,2455498.72244,-1.064,0.012,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S675,2455498.72244,-0.683,0.008,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S708,2455498.72244,1.246,0.042,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S459,2455498.72244,-0.046,0.148,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1337,2455498.72244,-1.004,0.129,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2070,2455498.72244,0.174,0.040,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1335,2455498.72244,-1.274,0.131,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S223,2455498.72244,-0.728,0.230,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1333,2455498.72244,-1.398,0.048,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S700,2455498.72244,-1.131,0.009,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC488,2455498.72244,-4.256,0.091,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC484,2455498.72244,-4.371,0.076,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S452,2455498.72244,0.089,0.053,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1616,2455498.72244,1.334,0.037,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S215,2455498.72244,-1.304,0.146,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S490,2455498.72244,1.033,0.156,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S248,2455498.72244,-1.029,0.116,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1566,2455498.72244,0.542,0.022,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1564,2455498.72244,0.009,0.014,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S698,2455498.72244,0.009,0.020,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S441,2455498.72244,-0.618,0.103,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S766,2455498.72244,-1.928,0.020,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S181,2455498.72244,-2.054,0.025,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S159,2455498.72244,-1.712,0.103,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2198,2455498.72244,0.468,0.043,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S174,2455498.72244,-1.177,0.061,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S504,2455498.72244,0.296,0.090,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S198,2455498.72244,-0.879,0.051,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S464,2455498.72244,-0.406,0.060,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1342,2455498.72244,-2.466,0.043,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC492,2455498.72244,-3.512,0.142,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S163,2455498.72244,-2.903,0.075,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S394,2455498.72244,0.259,0.043,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S709,2455498.72244,0.460,0.023,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2042,2455498.72244,-0.941,0.033,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2041,2455498.72244,0.056,0.022,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1689,2455498.72244,-1.632,0.029,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S382,2455498.72244,0.769,0.064,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S494,2455498.72244,0.702,0.044,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S453,2455498.72244,0.039,0.040,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1659,2455498.72244,0.437,0.018,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC725,2455498.72244,-2.909,0.085,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC347,2455498.72244,-1.676,0.209,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S407,2455498.72244,-1.660,0.030,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2062,2455498.72244,1.163,0.052,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S186,2455498.72244,-0.378,0.092,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1959,2455498.72244,-0.218,0.093,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC9,2455498.72244,-4.005,0.116,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1953,2455498.72244,0.809,0.157,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1952,2455498.72244,-1.663,0.014,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1502,2455498.72244,0.474,0.024,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S175,2455498.72244,-1.775,0.089,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S505,2455498.72244,-1.108,0.061,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S391,2455498.72244,-0.189,0.026,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S672,2455498.72244,1.690,0.040,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1970,2455498.72244,-0.950,0.047,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC460,2455498.72244,-2.896,0.129,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2058,2455498.72244,1.132,0.070,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2057,2455498.72244,0.332,0.029,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2055,2455498.72244,-0.214,0.037,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2054,2455498.72244,-0.134,0.043,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S457,2455498.72244,-0.436,0.124,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S221,2455498.72244,-2.104,0.051,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S208,2455498.72244,-0.877,0.051,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S259,2455498.72244,-1.432,0.141,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S450,2455498.72244,-1.009,0.035,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S219,2455498.72244,-1.163,0.086,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC356,2455498.72244,-1.678,0.208,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2032,2455498.72244,-0.332,0.036,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2064,2455498.72244,1.321,0.037,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1544,2455498.72244,-1.193,0.006,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1543,2455498.72244,-0.641,0.008,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1567,2455498.72244,0.545,0.022,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S395,2455498.72244,-0.169,0.052,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2176,2455498.72244,0.060,0.030,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S502,2455498.72244,1.728,0.288,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S718,2455498.72244,-1.458,0.006,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S233,2455498.72244,-2.051,0.052,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S388,2455498.72244,1.522,0.245,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1497,2455498.72244,-0.604,0.010,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1990,2455498.72244,1.192,0.050,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC821,2455498.72244,-1.711,0.103,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S462,2455498.72244,-0.686,0.062,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S380,2455498.72244,1.029,0.096,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S456,2455498.72244,-0.346,0.068,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1366,2455498.72244,-1.108,0.061,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2026,2455498.72244,-0.990,0.045,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1364,2455498.72244,1.117,0.157,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1363,2455498.72244,-0.999,0.116,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1362,2455498.72244,-1.677,0.208,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S495,2455498.72244,1.723,0.272,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1663,2455498.72244,-1.125,0.053,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S451,2455498.72244,-0.221,0.058,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1636,2455498.72244,-0.063,0.045,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S253,2455498.72244,-1.896,0.175,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1633,2455498.72244,0.003,0.048,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S443,2455498.72244,-2.123,0.015,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S514,2455498.72244,0.184,0.132,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1558,2455498.72244,1.472,0.049,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S207,2455498.72244,-1.876,0.029,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1551,2455498.72244,-0.639,0.008,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S152,2455498.72244,-2.139,0.061,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2222,2455498.72244,-0.647,0.058,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC417,2455498.72244,-3.092,0.129,SG,NO,ABS,M15-S1747,-4.223,M15-S1783,-4.010,1.51405,0,110114,NGC7078 K28 Sloan G next 21 images
